,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
392,ABCC4,SLC22A5,474.18948863480205,0.167507549836943,0.43348535377413644,0.71053258890529,0.00022078605481103686,3657.8276413940157,0.003996004,0.01339285677022417,0.011439779889682377,True
394,ABCC1,SLC22A5,8442.526307919368,2.9103965278836585,0.0018048523397290164,0.00992668786850959,0.0038989899253777825,30936.499842992725,0.000999001,0.0036945811779928745,0.012100630909311304,True
400,SLC24A1,SLC24A1,6448.582457192169,2.318804374052412,0.010202822964521184,0.04559386512270404,0.002795018387659288,2641.8275535835437,0.000999001,0.0036945811779928745,0.007561797500066892,True
401,CLCN4,CLCN5,10055.317691376073,3.5469106587818056,0.0001948883735029233,0.001229516356364031,0.0048432158289658765,2368.947764899849,0.000999001,0.0036945811779928745,0.011162116764816144,True
402,CLCN3,CLCN3,19556.40070564131,7.032160602426081,1.0167976365091003e-12,1.2116838501733446e-11,0.010088681757459667,42850.464963627266,0.000999001,0.0036945811779928745,0.034750307778994495,True
403,CLCN3,CLCN5,10244.239341856883,3.613550842248086,0.0001510160484703875,0.0009669535043850183,0.00528475930325099,11693.610444150949,0.000999001,0.0036945811779928745,0.00948313075078269,True
404,CLCN5,CLCN5,6135.069564103856,2.2060702851823524,0.013689539446661262,0.05757659237860472,0.002832527940682018,1214.5117682242358,0.001998002,0.006968640921092251,0.005597591242158339,True
405,CLCN4,CLCN4,6889.817321308978,2.4774651866713713,0.0066159658316303546,0.031189553206257385,0.003318529889698629,1562.5657817789836,0.000999001,0.0036945811779928745,0.007362569140337547,True
406,CLCN3,CLCN4,9871.175064529383,3.5390451285571154,0.00020078859739604502,0.0012483812794623669,0.005092304320062385,11980.024852435026,0.000999001,0.0036945811779928745,0.009715403349193436,True
407,SLC9A3,SLC9A3,2790.3108966827185,1.0033499850773766,0.15784601335874976,0.407927347776528,0.0012209335697841986,689.9173296104541,0.014985015,0.04433497448034328,0.0037854880150640564,True
409,SLC9A1,SLC9A1,7969.317351426131,2.8656356734786814,0.0020808644876019766,0.011158635814765599,0.0036597900180350496,9344.443218611725,0.000999001,0.0036945811779928745,0.013328272224999306,True
413,SLC6A5,SLC6A9,2900.276362693862,0.9927518072991788,0.16041546043797034,0.4096323364755314,0.0012426850562766802,1114.4727247707676,0.012987013,0.039795918330284105,0.022551519814443616,True
415,SLC6A9,SLC6A9,15963.37240921572,5.740166620003866,4.729172238496536e-09,4.830511643607176e-08,0.007712318185564565,13020.292547740908,0.000999001,0.0036945811779928745,0.02178771527387238,True
417,SLC26A3,SLC26A3,7764.473263726639,2.791977102822336,0.002619353153105007,0.013872870403482075,0.002824105259065075,227.7769987009715,0.003996004,0.01339285677022417,0.003029811049896567,True
418,SLC26A2,SLC26A2,6342.061612469997,2.280501227227632,0.011288989043686163,0.04891895252264004,0.0029646113902878227,9240.79897667198,0.000999001,0.0036945811779928745,0.013250518013892569,True
419,ORAI2,ORAI2,7280.0218095102155,2.6177763139652113,0.0044252400384183765,0.022074743912575388,0.002959218838703119,4547.916208919844,0.0049950047,0.016611294831734066,0.007856000215898272,True
